ScenarioID,Iteration,Timestep,TransitionGroupID,Amount
160,1,2010,Succession Post Fire: Western White Pine Group [Type],1400
160,1,2010,Succession Post Fire: White/Red/Jack Pine Group [Type],1200
160,1,2010,Succession: Post Fire Recovery,57300
160,1,2011,Urbanization: Open [Type],50900
160,1,2011,Urbanization: Low [Type],39200
160,1,2011,Urbanization: Medium [Type],30200
160,1,2011,Urbanization: High [Type],8900
160,1,2011,Intensification: Open to Low [Type],1300
160,1,2011,Intensification: Open to Medium [Type],2800
160,1,2011,Intensification: Open to High [Type],1000
160,1,2011,Intensification: Low to Medium [Type],6400
160,1,2011,Intensification: Low to High [Type],5400
160,1,2011,Intensification: Medium to High [Type],3900
160,1,2011,Fire: High Severity [Type],139100
160,1,2011,Fire: Medium Severity [Type],424400
160,1,2011,Fire: Low Severity [Type],1804700
160,1,2011,Insect: High Severity [Type],399700
160,1,2011,Insect: Medium Severity [Type],738000
160,1,2011,Insect: Low Severity [Type],1024600
160,1,2011,Forest Harvest: Forest Clearcut [Type],2010800
160,1,2011,Forest Harvest: Forest Selection [Type],104400
160,1,2011,Ag Expansion: Pasture [Type],34200
160,1,2011,Ag Expansion: Cropland [Type],204000
160,1,2011,Ag Expansion,238200
160,1,2011,Ag Contraction,200100
160,1,2011,Urbanization,129200
160,1,2011,Intensification,20800
160,1,2011,Fire,2368200
160,1,2011,Insect,2162300
160,1,2011,Forest Harvest,2115200
160,1,2011,Ag Contraction: Alder/Maple Group [Type],5600
160,1,2011,Ag Contraction: Aspen/Birch Group [Type],5500
160,1,2011,Ag Contraction: California Mixed Conifer Group [Type],5700
160,1,2011,Ag Contraction: Douglas-fir Group [Type],4600
160,1,2011,Ag Contraction: Elm/Ash/Cottonwood Group [Type],6900
160,1,2011,Ag Contraction: Exotic Hardwoods Group [Type],5600
160,1,2011,Ag Contraction: Exotic Softwoods Group [Type],5000
160,1,2011,Ag Contraction: Fir/Spruce/Mountain Hemlock Group [Type],6500
160,1,2011,Ag Contraction: Hemlock/Sitka Spruce Group [Type],4700
160,1,2011,Ag Contraction: Loblolly/Shortleaf Pine Group [Type],9000
160,1,2011,Ag Contraction: Lodgepole Pine Group [Type],6000
160,1,2011,Ag Contraction: Longleaf/Slash Pine Group [Type],6300
160,1,2011,Ag Contraction: Maple/Beech/Birch Group [Type],6600
160,1,2011,Ag Contraction: Oak/Gum/Cypress Group [Type],7200
160,1,2011,Ag Contraction: Oak/Hickory Group [Type],13400
160,1,2011,Ag Contraction: Oak/Pine Group [Type],5700
160,1,2011,Ag Contraction: Other Western Hardwoods Group [Type],6200
160,1,2011,Ag Contraction: Other Western Softwood Group [Type],5000
160,1,2011,Ag Contraction: Pinyon/Juniper Group [Type],6400
160,1,2011,Ag Contraction: Ponderosa Pine Group [Type],5800
160,1,2011,Ag Contraction: Redwood Group [Type],6100
160,1,2011,Ag Contraction: Spruce/Fir Group [Type],5800
160,1,2011,Ag Contraction: Tanoak/Laurel Group [Type],4300
160,1,2011,Ag Contraction: Tropical Hardwoods Group [Type],5300
160,1,2011,Ag Contraction: Western Larch Group [Type],5600
160,1,2011,Ag Contraction: Western Oak Group [Type],5800
160,1,2011,Ag Contraction: Western White Pine Group [Type],5700
160,1,2011,Ag Contraction: White/Red/Jack Pine Group [Type],6200
160,1,2011,Ag Contraction: Grassland [Type],7900
160,1,2011,Ag Contraction: Shrubland [Type],6300
160,1,2011,Ag Contraction: Wetland Herbaceous [Type],7900
160,1,2011,Ag Contraction: Wetland Woody [Type],5500
160,1,2011,Ag Contraction: Cropland,200100
160,1,2011,Ag Contraction: Pasture,200100
160,1,2011,Succession Post Fire: Alder/Maple Group [Type],1200
160,1,2011,Succession Post Fire: Aspen/Birch Group [Type],1800
160,1,2011,Succession Post Fire: California Mixed Conifer Group [Type],3300
160,1,2011,Succession Post Fire: Douglas-fir Group [Type],2600
160,1,2011,Succession Post Fire: Elm/Ash/Cottonwood Group [Type],1400
160,1,2011,Succession Post Fire: Exotic Hardwoods Group [Type],1700
160,1,2011,Succession Post Fire: Exotic Softwoods Group [Type],1300
160,1,2011,Succession Post Fire: Fir/Spruce/Mountain Hemlock Group [Type],2500
160,1,2011,Succession Post Fire: Hemlock/Sitka Spruce Group [Type],1300
160,1,2011,Succession Post Fire: Loblolly/Shortleaf Pine Group [Type],1200
160,1,2011,Succession Post Fire: Lodgepole Pine Group [Type],2900
160,1,2011,Succession Post Fire: Longleaf/Slash Pine Group [Type],1200
160,1,2011,Succession Post Fire: Maple/Beech/Birch Group [Type],1800
160,1,2011,Succession Post Fire: Oak/Gum/Cypress Group [Type],1400
160,1,2011,Succession Post Fire: Oak/Hickory Group [Type],1500
160,1,2011,Succession Post Fire: Oak/Pine Group [Type],700
160,1,2011,Succession Post Fire: Other Western Hardwoods Group [Type],1800
160,1,2011,Succession Post Fire: Other Western Softwood Group [Type],1700
160,1,2011,Succession Post Fire: Pinyon/Juniper Group [Type],1900
160,1,2011,Succession Post Fire: Ponderosa Pine Group [Type],2600
160,1,2011,Succession Post Fire: Redwood Group [Type],1700
160,1,2011,Succession Post Fire: Spruce/Fir Group [Type],1300
160,1,2011,Succession Post Fire: Tanoak/Laurel Group [Type],2000
160,1,2011,Succession Post Fire: Tropical Hardwoods Group [Type],1600
160,1,2011,Succession Post Fire: Western Larch Group [Type],800
160,1,2011,Succession Post Fire: Western Oak Group [Type],3800
160,1,2011,Succession Post Fire: Western White Pine Group [Type],1800
160,1,2011,Succession Post Fire: White/Red/Jack Pine Group [Type],1200
160,1,2011,Succession: Post Fire Recovery,50000
160,1,2012,Urbanization: Open [Type],46300
160,1,2012,Urbanization: Low [Type],35900
160,1,2012,Urbanization: Medium [Type],27900
160,1,2012,Urbanization: High [Type],8600
160,1,2012,Intensification: Open to Low [Type],4000
160,1,2012,Intensification: Open to Medium [Type],9400
160,1,2012,Intensification: Open to High [Type],1100
160,1,2012,Fire: High Severity [Type],289800
160,1,2012,Fire: Medium Severity [Type],642700
160,1,2012,Fire: Low Severity [Type],2155400
160,1,2012,Insect: High Severity [Type],114900
160,1,2012,Insect: Medium Severity [Type],269200
160,1,2012,Insect: Low Severity [Type],797800
160,1,2012,Forest Harvest: Forest Clearcut [Type],1636600
160,1,2012,Forest Harvest: Forest Selection [Type],84400
160,1,2012,Ag Expansion: Pasture [Type],53600
160,1,2012,Ag Expansion: Cropland [Type],362500
160,1,2012,Ag Expansion,416100
160,1,2012,Ag Contraction,97500
160,1,2012,Urbanization,118700
160,1,2012,Intensification,14500
160,1,2012,Fire,3087900
160,1,2012,Insect,1181900
160,1,2012,Forest Harvest,1721000
160,1,2012,Ag Contraction: Alder/Maple Group [Type],2700
160,1,2012,Ag Contraction: Aspen/Birch Group [Type],2900
160,1,2012,Ag Contraction: California Mixed Conifer Group [Type],3400
160,1,2012,Ag Contraction: Douglas-fir Group [Type],2700
160,1,2012,Ag Contraction: Elm/Ash/Cottonwood Group [Type],3400
160,1,2012,Ag Contraction: Exotic Hardwoods Group [Type],2000
160,1,2012,Ag Contraction: Exotic Softwoods Group [Type],2400
160,1,2012,Ag Contraction: Fir/Spruce/Mountain Hemlock Group [Type],2200
160,1,2012,Ag Contraction: Hemlock/Sitka Spruce Group [Type],3600
160,1,2012,Ag Contraction: Loblolly/Shortleaf Pine Group [Type],4400
160,1,2012,Ag Contraction: Lodgepole Pine Group [Type],3500
160,1,2012,Ag Contraction: Longleaf/Slash Pine Group [Type],3200
160,1,2012,Ag Contraction: Maple/Beech/Birch Group [Type],3200
160,1,2012,Ag Contraction: Oak/Gum/Cypress Group [Type],2900
160,1,2012,Ag Contraction: Oak/Hickory Group [Type],5600
160,1,2012,Ag Contraction: Oak/Pine Group [Type],3200
160,1,2012,Ag Contraction: Other Western Hardwoods Group [Type],2600
160,1,2012,Ag Contraction: Other Western Softwood Group [Type],2800
160,1,2012,Ag Contraction: Pinyon/Juniper Group [Type],2700
160,1,2012,Ag Contraction: Ponderosa Pine Group [Type],1900
160,1,2012,Ag Contraction: Redwood Group [Type],2200
160,1,2012,Ag Contraction: Spruce/Fir Group [Type],2500
160,1,2012,Ag Contraction: Tanoak/Laurel Group [Type],2700
160,1,2012,Ag Contraction: Tropical Hardwoods Group [Type],3000
160,1,2012,Ag Contraction: Western Larch Group [Type],3900
160,1,2012,Ag Contraction: Western Oak Group [Type],2600
160,1,2012,Ag Contraction: Western White Pine Group [Type],2600
160,1,2012,Ag Contraction: White/Red/Jack Pine Group [Type],3500
160,1,2012,Ag Contraction: Grassland [Type],3400
160,1,2012,Ag Contraction: Shrubland [Type],3000
160,1,2012,Ag Contraction: Wetland Herbaceous [Type],4200
160,1,2012,Ag Contraction: Wetland Woody [Type],2600
160,1,2012,Ag Contraction: Cropland,97500
160,1,2012,Ag Contraction: Pasture,97500
160,1,2012,Succession Post Fire: Alder/Maple Group [Type],2500
160,1,2012,Succession Post Fire: Aspen/Birch Group [Type],3000
160,1,2012,Succession Post Fire: California Mixed Conifer Group [Type],5500
160,1,2012,Succession Post Fire: Douglas-fir Group [Type],5500
160,1,2012,Succession Post Fire: Elm/Ash/Cottonwood Group [Type],2500
160,1,2012,Succession Post Fire: Exotic Hardwoods Group [Type],2100
160,1,2012,Succession Post Fire: Exotic Softwoods Group [Type],2500
160,1,2012,Succession Post Fire: Fir/Spruce/Mountain Hemlock Group [Type],5900
160,1,2012,Succession Post Fire: Hemlock/Sitka Spruce Group [Type],2700
160,1,2012,Succession Post Fire: Loblolly/Shortleaf Pine Group [Type],2300
160,1,2012,Succession Post Fire: Lodgepole Pine Group [Type],4200
160,1,2012,Succession Post Fire: Longleaf/Slash Pine Group [Type],2900
160,1,2012,Succession Post Fire: Maple/Beech/Birch Group [Type],1800
160,1,2012,Succession Post Fire: Oak/Gum/Cypress Group [Type],2300
160,1,2012,Succession Post Fire: Oak/Hickory Group [Type],1900
160,1,2012,Succession Post Fire: Oak/Pine Group [Type],2800
160,1,2012,Succession Post Fire: Other Western Hardwoods Group [Type],1900
160,1,2012,Succession Post Fire: Other Western Softwood Group [Type],2300
160,1,2012,Succession Post Fire: Pinyon/Juniper Group [Type],4900
160,1,2012,Succession Post Fire: Ponderosa Pine Group [Type],5500
160,1,2012,Succession Post Fire: Redwood Group [Type],2700
160,1,2012,Succession Post Fire: Spruce/Fir Group [Type],3000
160,1,2012,Succession Post Fire: Tanoak/Laurel Group [Type],1400
160,1,2012,Succession Post Fire: Tropical Hardwoods Group [Type],2100
160,1,2012,Succession Post Fire: Western Larch Group [Type],2900
160,1,2012,Succession Post Fire: Western Oak Group [Type],3200
160,1,2012,Succession Post Fire: Western White Pine Group [Type],1500
160,1,2012,Succession Post Fire: White/Red/Jack Pine Group [Type],2100
160,1,2012,Succession: Post Fire Recovery,83900
160,1,2013,Urbanization: Open [Type],54200
160,1,2013,Urbanization: Low [Type],35800
160,1,2013,Urbanization: Medium [Type],29600
160,1,2013,Urbanization: High [Type],7800
160,1,2013,Intensification: Open to Low [Type],2400
160,1,2013,Intensification: Open to Medium [Type],5400
160,1,2013,Intensification: Open to High [Type],900
160,1,2013,Intensification: Low to Medium [Type],100
160,1,2013,Intensification: Low to High [Type],600
160,1,2013,Intensification: Medium to High [Type],200
160,1,2013,Fire: High Severity [Type],141400
160,1,2013,Fire: Medium Severity [Type],224300
160,1,2013,Fire: Low Severity [Type],686500
160,1,2013,Insect: High Severity [Type],100900
160,1,2013,Insect: Medium Severity [Type],254400
160,1,2013,Insect: Low Severity [Type],551600
160,1,2013,Forest Harvest: Forest Clearcut [Type],2247600
160,1,2013,Forest Harvest: Forest Selection [Type],87900
160,1,2013,Ag Expansion: Pasture [Type],52100
160,1,2013,Ag Expansion: Cropland [Type],355000
160,1,2013,Ag Expansion,407100
160,1,2013,Ag Contraction,94200
160,1,2013,Urbanization,127400
160,1,2013,Intensification,9600
160,1,2013,Fire,1052200
160,1,2013,Insect,906900
160,1,2013,Forest Harvest,2335500
160,1,2013,Ag Contraction: Alder/Maple Group [Type],2400
160,1,2013,Ag Contraction: Aspen/Birch Group [Type],3800
160,1,2013,Ag Contraction: California Mixed Conifer Group [Type],3100
160,1,2013,Ag Contraction: Douglas-fir Group [Type],2900
160,1,2013,Ag Contraction: Elm/Ash/Cottonwood Group [Type],3300
160,1,2013,Ag Contraction: Exotic Hardwoods Group [Type],2500
160,1,2013,Ag Contraction: Exotic Softwoods Group [Type],2800
160,1,2013,Ag Contraction: Fir/Spruce/Mountain Hemlock Group [Type],2900
160,1,2013,Ag Contraction: Hemlock/Sitka Spruce Group [Type],3300
160,1,2013,Ag Contraction: Loblolly/Shortleaf Pine Group [Type],3600
160,1,2013,Ag Contraction: Lodgepole Pine Group [Type],2700
160,1,2013,Ag Contraction: Longleaf/Slash Pine Group [Type],2200
160,1,2013,Ag Contraction: Maple/Beech/Birch Group [Type],3200
160,1,2013,Ag Contraction: Oak/Gum/Cypress Group [Type],4200
160,1,2013,Ag Contraction: Oak/Hickory Group [Type],4900
160,1,2013,Ag Contraction: Oak/Pine Group [Type],3200
160,1,2013,Ag Contraction: Other Western Hardwoods Group [Type],2000
160,1,2013,Ag Contraction: Other Western Softwood Group [Type],2100
160,1,2013,Ag Contraction: Pinyon/Juniper Group [Type],2200
160,1,2013,Ag Contraction: Ponderosa Pine Group [Type],2800
160,1,2013,Ag Contraction: Redwood Group [Type],3600
160,1,2013,Ag Contraction: Spruce/Fir Group [Type],2600
160,1,2013,Ag Contraction: Tanoak/Laurel Group [Type],2900
160,1,2013,Ag Contraction: Tropical Hardwoods Group [Type],3100
160,1,2013,Ag Contraction: Western Larch Group [Type],2800
160,1,2013,Ag Contraction: Western Oak Group [Type],1900
160,1,2013,Ag Contraction: Western White Pine Group [Type],2400
160,1,2013,Ag Contraction: White/Red/Jack Pine Group [Type],2700
160,1,2013,Ag Contraction: Grassland [Type],3800
160,1,2013,Ag Contraction: Shrubland [Type],2300
160,1,2013,Ag Contraction: Wetland Herbaceous [Type],2800
160,1,2013,Ag Contraction: Wetland Woody [Type],3200
160,1,2013,Ag Contraction: Cropland,94200
160,1,2013,Ag Contraction: Pasture,94200
160,1,2013,Succession Post Fire: Alder/Maple Group [Type],2200
160,1,2013,Succession Post Fire: Aspen/Birch Group [Type],3200
160,1,2013,Succession Post Fire: California Mixed Conifer Group [Type],4300
160,1,2013,Succession Post Fire: Douglas-fir Group [Type],6300
160,1,2013,Succession Post Fire: Elm/Ash/Cottonwood Group [Type],2200
160,1,2013,Succession Post Fire: Exotic Hardwoods Group [Type],2700
160,1,2013,Succession Post Fire: Exotic Softwoods Group [Type],2500
160,1,2013,Succession Post Fire: Fir/Spruce/Mountain Hemlock Group [Type],6000
160,1,2013,Succession Post Fire: Hemlock/Sitka Spruce Group [Type],2800
160,1,2013,Succession Post Fire: Loblolly/Shortleaf Pine Group [Type],2300
160,1,2013,Succession Post Fire: Lodgepole Pine Group [Type],5000
160,1,2013,Succession Post Fire: Longleaf/Slash Pine Group [Type],1700
160,1,2013,Succession Post Fire: Maple/Beech/Birch Group [Type],1800
160,1,2013,Succession Post Fire: Oak/Gum/Cypress Group [Type],2200
160,1,2013,Succession Post Fire: Oak/Hickory Group [Type],2200
160,1,2013,Succession Post Fire: Oak/Pine Group [Type],2300
160,1,2013,Succession Post Fire: Other Western Hardwoods Group [Type],2500
160,1,2013,Succession Post Fire: Other Western Softwood Group [Type],1600
160,1,2013,Succession Post Fire: Pinyon/Juniper Group [Type],4400
160,1,2013,Succession Post Fire: Ponderosa Pine Group [Type],5800
160,1,2013,Succession Post Fire: Redwood Group [Type],2100
160,1,2013,Succession Post Fire: Spruce/Fir Group [Type],3000
160,1,2013,Succession Post Fire: Tanoak/Laurel Group [Type],1700
160,1,2013,Succession Post Fire: Tropical Hardwoods Group [Type],2300
160,1,2013,Succession Post Fire: Western Larch Group [Type],2800
160,1,2013,Succession Post Fire: Western Oak Group [Type],4300
160,1,2013,Succession Post Fire: Western White Pine Group [Type],2000
160,1,2013,Succession Post Fire: White/Red/Jack Pine Group [Type],2500
160,1,2013,Succession: Post Fire Recovery,84700
160,1,2014,Urbanization: Open [Type],52400
160,1,2014,Urbanization: Low [Type],37000
160,1,2014,Urbanization: Medium [Type],28200
160,1,2014,Urbanization: High [Type],7000
160,1,2014,Intensification: Open to Low [Type],1800
160,1,2014,Intensification: Open to Medium [Type],5700
160,1,2014,Intensification: Open to High [Type],1000
160,1,2014,Intensification: Low to Medium [Type],700
160,1,2014,Intensification: Low to High [Type],100
160,1,2014,Intensification: Medium to High [Type],300
160,1,2014,Fire: High Severity [Type],61800
160,1,2014,Fire: Medium Severity [Type],147900
160,1,2014,Fire: Low Severity [Type],544700
160,1,2014,Insect: High Severity [Type],132800
160,1,2014,Insect: Medium Severity [Type],333600
160,1,2014,Insect: Low Severity [Type],684700
160,1,2014,Forest Harvest: Forest Clearcut [Type],1983400
160,1,2014,Forest Harvest: Forest Selection [Type],91000
160,1,2014,Ag Expansion: Pasture [Type],47300
160,1,2014,Ag Expansion: Cropland [Type],356200
160,1,2014,Ag Expansion,403500
160,1,2014,Ag Contraction,90900
160,1,2014,Urbanization,124600
160,1,2014,Intensification,9600
160,1,2014,Fire,754400
160,1,2014,Insect,1151100
160,1,2014,Forest Harvest,2074400
160,1,2014,Ag Contraction: Alder/Maple Group [Type],3200
160,1,2014,Ag Contraction: Aspen/Birch Group [Type],2300
160,1,2014,Ag Contraction: California Mixed Conifer Group [Type],2100
160,1,2014,Ag Contraction: Douglas-fir Group [Type],3100
160,1,2014,Ag Contraction: Elm/Ash/Cottonwood Group [Type],3200
160,1,2014,Ag Contraction: Exotic Hardwoods Group [Type],2400
160,1,2014,Ag Contraction: Exotic Softwoods Group [Type],1400
160,1,2014,Ag Contraction: Fir/Spruce/Mountain Hemlock Group [Type],2600
160,1,2014,Ag Contraction: Hemlock/Sitka Spruce Group [Type],2100
160,1,2014,Ag Contraction: Loblolly/Shortleaf Pine Group [Type],5500
160,1,2014,Ag Contraction: Lodgepole Pine Group [Type],3300
160,1,2014,Ag Contraction: Longleaf/Slash Pine Group [Type],2700
160,1,2014,Ag Contraction: Maple/Beech/Birch Group [Type],2600
160,1,2014,Ag Contraction: Oak/Gum/Cypress Group [Type],2500
160,1,2014,Ag Contraction: Oak/Hickory Group [Type],6200
160,1,2014,Ag Contraction: Oak/Pine Group [Type],2800
160,1,2014,Ag Contraction: Other Western Hardwoods Group [Type],2500
160,1,2014,Ag Contraction: Other Western Softwood Group [Type],2200
160,1,2014,Ag Contraction: Pinyon/Juniper Group [Type],2000
160,1,2014,Ag Contraction: Ponderosa Pine Group [Type],2700
160,1,2014,Ag Contraction: Redwood Group [Type],3400
160,1,2014,Ag Contraction: Spruce/Fir Group [Type],2200
160,1,2014,Ag Contraction: Tanoak/Laurel Group [Type],2400
160,1,2014,Ag Contraction: Tropical Hardwoods Group [Type],3400
160,1,2014,Ag Contraction: Western Larch Group [Type],3100
160,1,2014,Ag Contraction: Western Oak Group [Type],2500
160,1,2014,Ag Contraction: Western White Pine Group [Type],2700
160,1,2014,Ag Contraction: White/Red/Jack Pine Group [Type],2300
160,1,2014,Ag Contraction: Grassland [Type],3500
160,1,2014,Ag Contraction: Shrubland [Type],3600
160,1,2014,Ag Contraction: Wetland Herbaceous [Type],2300
160,1,2014,Ag Contraction: Wetland Woody [Type],2100
160,1,2014,Ag Contraction: Cropland,90900
160,1,2014,Ag Contraction: Pasture,90900
160,1,2014,Succession Post Fire: Alder/Maple Group [Type],2000
160,1,2014,Succession Post Fire: Aspen/Birch Group [Type],2100
160,1,2014,Succession Post Fire: California Mixed Conifer Group [Type],4200
160,1,2014,Succession Post Fire: Douglas-fir Group [Type],5300
160,1,2014,Succession Post Fire: Elm/Ash/Cottonwood Group [Type],1400
160,1,2014,Succession Post Fire: Exotic Hardwoods Group [Type],2300
160,1,2014,Succession Post Fire: Exotic Softwoods Group [Type],2100
160,1,2014,Succession Post Fire: Fir/Spruce/Mountain Hemlock Group [Type],3800
160,1,2014,Succession Post Fire: Hemlock/Sitka Spruce Group [Type],2300
160,1,2014,Succession Post Fire: Loblolly/Shortleaf Pine Group [Type],1800
160,1,2014,Succession Post Fire: Lodgepole Pine Group [Type],3500
160,1,2014,Succession Post Fire: Longleaf/Slash Pine Group [Type],2300
160,1,2014,Succession Post Fire: Maple/Beech/Birch Group [Type],2300
160,1,2014,Succession Post Fire: Oak/Gum/Cypress Group [Type],2300
160,1,2014,Succession Post Fire: Oak/Hickory Group [Type],2000
160,1,2014,Succession Post Fire: Oak/Pine Group [Type],1300
160,1,2014,Succession Post Fire: Other Western Hardwoods Group [Type],1900
160,1,2014,Succession Post Fire: Other Western Softwood Group [Type],2000
160,1,2014,Succession Post Fire: Pinyon/Juniper Group [Type],3300
160,1,2014,Succession Post Fire: Ponderosa Pine Group [Type],5500
160,1,2014,Succession Post Fire: Redwood Group [Type],1400
160,1,2014,Succession Post Fire: Spruce/Fir Group [Type],2800
160,1,2014,Succession Post Fire: Tanoak/Laurel Group [Type],1400
160,1,2014,Succession Post Fire: Tropical Hardwoods Group [Type],1600
160,1,2014,Succession Post Fire: Western Larch Group [Type],1100
160,1,2014,Succession Post Fire: Western Oak Group [Type],5100
160,1,2014,Succession Post Fire: Western White Pine Group [Type],1900
160,1,2014,Succession Post Fire: White/Red/Jack Pine Group [Type],1600
160,1,2014,Succession: Post Fire Recovery,70600
160,1,2015,Urbanization: Open [Type],49300
160,1,2015,Urbanization: Low [Type],35900
160,1,2015,Urbanization: Medium [Type],24700
160,1,2015,Urbanization: High [Type],8300
160,1,2015,Intensification: Open to Low [Type],1600
160,1,2015,Intensification: Open to Medium [Type],4700
160,1,2015,Intensification: Open to High [Type],500
160,1,2015,Intensification: Low to Medium [Type],1200
160,1,2015,Intensification: Low to High [Type],600
160,1,2015,Intensification: Medium to High [Type],1100
160,1,2015,Fire: High Severity [Type],150100
160,1,2015,Fire: Medium Severity [Type],240500
160,1,2015,Fire: Low Severity [Type],771500
160,1,2015,Insect: High Severity [Type],327300
160,1,2015,Insect: Medium Severity [Type],505200
160,1,2015,Insect: Low Severity [Type],728700
160,1,2015,Forest Harvest: Forest Clearcut [Type],2647600
160,1,2015,Forest Harvest: Forest Selection [Type],173000
160,1,2015,Ag Expansion: Pasture [Type],53900
160,1,2015,Ag Expansion: Cropland [Type],344100
160,1,2015,Ag Expansion,398000
160,1,2015,Ag Contraction,94700
160,1,2015,Urbanization,118200
160,1,2015,Intensification,9700
160,1,2015,Fire,1162100
160,1,2015,Insect,1561200
160,1,2015,Forest Harvest,2820600
160,1,2015,Ag Contraction: Alder/Maple Group [Type],2400
160,1,2015,Ag Contraction: Aspen/Birch Group [Type],1300
160,1,2015,Ag Contraction: California Mixed Conifer Group [Type],2300
160,1,2015,Ag Contraction: Douglas-fir Group [Type],2300
160,1,2015,Ag Contraction: Elm/Ash/Cottonwood Group [Type],3800
160,1,2015,Ag Contraction: Exotic Hardwoods Group [Type],2500
160,1,2015,Ag Contraction: Exotic Softwoods Group [Type],2400
160,1,2015,Ag Contraction: Fir/Spruce/Mountain Hemlock Group [Type],2600
160,1,2015,Ag Contraction: Hemlock/Sitka Spruce Group [Type],3200
160,1,2015,Ag Contraction: Loblolly/Shortleaf Pine Group [Type],5300
160,1,2015,Ag Contraction: Lodgepole Pine Group [Type],2700
160,1,2015,Ag Contraction: Longleaf/Slash Pine Group [Type],4000
160,1,2015,Ag Contraction: Maple/Beech/Birch Group [Type],2700
160,1,2015,Ag Contraction: Oak/Gum/Cypress Group [Type],3800
160,1,2015,Ag Contraction: Oak/Hickory Group [Type],4700
160,1,2015,Ag Contraction: Oak/Pine Group [Type],2700
160,1,2015,Ag Contraction: Other Western Hardwoods Group [Type],2100
160,1,2015,Ag Contraction: Other Western Softwood Group [Type],3200
160,1,2015,Ag Contraction: Pinyon/Juniper Group [Type],2400
160,1,2015,Ag Contraction: Ponderosa Pine Group [Type],2400
160,1,2015,Ag Contraction: Redwood Group [Type],2000
160,1,2015,Ag Contraction: Spruce/Fir Group [Type],2000
160,1,2015,Ag Contraction: Tanoak/Laurel Group [Type],3100
160,1,2015,Ag Contraction: Tropical Hardwoods Group [Type],3900
160,1,2015,Ag Contraction: Western Larch Group [Type],4100
160,1,2015,Ag Contraction: Western Oak Group [Type],2100
160,1,2015,Ag Contraction: Western White Pine Group [Type],2200
160,1,2015,Ag Contraction: White/Red/Jack Pine Group [Type],2900
160,1,2015,Ag Contraction: Grassland [Type],3100
160,1,2015,Ag Contraction: Shrubland [Type],4000
160,1,2015,Ag Contraction: Wetland Herbaceous [Type],3700
160,1,2015,Ag Contraction: Wetland Woody [Type],2800
160,1,2015,Ag Contraction: Cropland,94700
160,1,2015,Ag Contraction: Pasture,94700
160,1,2015,Succession Post Fire: Alder/Maple Group [Type],1900
160,1,2015,Succession Post Fire: Aspen/Birch Group [Type],2700
160,1,2015,Succession Post Fire: California Mixed Conifer Group [Type],3700
160,1,2015,Succession Post Fire: Douglas-fir Group [Type],5100
160,1,2015,Succession Post Fire: Elm/Ash/Cottonwood Group [Type],1700
160,1,2015,Succession Post Fire: Exotic Hardwoods Group [Type],1800
160,1,2015,Succession Post Fire: Exotic Softwoods Group [Type],1800
160,1,2015,Succession Post Fire: Fir/Spruce/Mountain Hemlock Group [Type],4700
160,1,2015,Succession Post Fire: Hemlock/Sitka Spruce Group [Type],1400
160,1,2015,Succession Post Fire: Loblolly/Shortleaf Pine Group [Type],2000
160,1,2015,Succession Post Fire: Lodgepole Pine Group [Type],2700
160,1,2015,Succession Post Fire: Longleaf/Slash Pine Group [Type],2800
160,1,2015,Succession Post Fire: Maple/Beech/Birch Group [Type],1900
160,1,2015,Succession Post Fire: Oak/Gum/Cypress Group [Type],1900
160,1,2015,Succession Post Fire: Oak/Hickory Group [Type],1900
160,1,2015,Succession Post Fire: Oak/Pine Group [Type],1900
160,1,2015,Succession Post Fire: Other Western Hardwoods Group [Type],2400
160,1,2015,Succession Post Fire: Other Western Softwood Group [Type],3300
160,1,2015,Succession Post Fire: Pinyon/Juniper Group [Type],2300
160,1,2015,Succession Post Fire: Ponderosa Pine Group [Type],4900
160,1,2015,Succession Post Fire: Redwood Group [Type],2000
160,1,2015,Succession Post Fire: Spruce/Fir Group [Type],1400
160,1,2015,Succession Post Fire: Tanoak/Laurel Group [Type],2500
160,1,2015,Succession Post Fire: Tropical Hardwoods Group [Type],2600
160,1,2015,Succession Post Fire: Western Larch Group [Type],2200
160,1,2015,Succession Post Fire: Western Oak Group [Type],3800
160,1,2015,Succession Post Fire: Western White Pine Group [Type],2600
160,1,2015,Succession Post Fire: White/Red/Jack Pine Group [Type],2100
160,1,2015,Succession: Post Fire Recovery,72000
160,1,2016,Urbanization: Open [Type],36500
160,1,2016,Urbanization: Low [Type],27100
160,1,2016,Urbanization: Medium [Type],19900
160,1,2016,Urbanization: High [Type],6800
160,1,2016,Intensification: Open to Low [Type],1200
160,1,2016,Intensification: Open to Medium [Type],3600
160,1,2016,Intensification: Open to High [Type],400
160,1,2016,Intensification: Low to Medium [Type],1100
160,1,2016,Intensification: Low to High [Type],500
160,1,2016,Intensification: Medium to High [Type],2100
160,1,2016,Fire: High Severity [Type],112100
160,1,2016,Fire: Medium Severity [Type],213800
160,1,2016,Fire: Low Severity [Type],717500
160,1,2016,Forest Harvest: Forest Clearcut [Type],2287400
160,1,2016,Forest Harvest: Forest Selection [Type],161100
160,1,2016,Ag Expansion: Pasture [Type],44100
160,1,2016,Ag Expansion: Cropland [Type],283400
160,1,2016,Ag Expansion,327500
160,1,2016,Ag Contraction,77100
160,1,2016,Urbanization,90300
160,1,2016,Intensification,8900
160,1,2016,Fire,1043400
160,1,2016,Forest Harvest,2448500
